mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
45482200000A,2022-05-07T03:09:01.000Z,0,0.1269,2.8477,9.7024,Infinity,Infinity,Infinity
,,1525,0.0144,0.0168,0.012,0.0015,0.0018,0.0013
,,1528.125,0.012,0.0072,0.0192,0.0012,0.0007,0.002
,,1531.25,0.0216,0.012,0.0359,0.0022,0.0012,0.0037
,,1534.375,0.024,0.0144,0.012,0.0025,0.0015,0.0012
,,1537.5,0.0216,0.0216,0,0.0022,0.0022,0
,,1540.625,0.012,0.0144,0.0335,0.0012,0.0015,0.0035
,,1543.75,0.0216,0.0072,0.0431,0.0022,0.0007,0.0044
,,1546.875,0.0144,0.0192,0.0144,0.0015,0.002,0.0015
,,1550,0.012,0.0048,0.012,0.0012,0.0005,0.0012
,,1553.125,0.0144,0.0144,0.0192,0.0015,0.0015,0.002
,,1556.25,0.012,0.0072,0.0359,0.0012,0.0007,0.0037
,,1559.375,0.0263,0.0192,0.012,0.0027,0.002,0.0012
,,1562.5,0.0144,0.0192,0.0072,0.0015,0.002,0.0007
,,1565.625,0.0072,0.0144,0.0144,0.0007,0.0015,0.0015
,,1568.75,0.012,0.0072,0.0287,0.0012,0.0007,0.0029
,,1571.875,0.0144,0.0192,0.024,0.0015,0.0019,0.0024
,,1575,0.0072,0.0072,0.0072,0.0007,0.0007,0.0007
,,1578.125,0.0144,0.0216,0.0287,0.0015,0.0022,0.0029
,,1581.25,0.0144,0.0072,0.0431,0.0014,0.0007,0.0043
,,1584.375,0.0144,0.0144,0.0144,0.0014,0.0014,0.0014
,,1587.5,0.0144,0.012,0.0192,0.0014,0.0012,0.0019
,,1590.625,0.0168,0.0192,0.0287,0.0017,0.0019,0.0029
,,1593.75,0.0144,0.0144,0.0431,0.0014,0.0014,0.0043
,,1596.875,0.0263,0.0216,0.0216,0.0026,0.0022,0.0022
,,1600,0,0,0,0,0,0
45482200000A,2022-05-07T05:09:01.000Z,0,0.0551,NaN,9.7407,Infinity,NaN,Infinity
,,3.125,0.5245,NaN,0.3449,26.7126,NaN,17.5656
,,6.25,0.0503,NaN,0.0431,1.2809,NaN,1.0975
,,9.375,0.4024,0.388,0.3161,6.8314,6.5869,5.3663
,,12.5,0.1437,0.1174,0.0671,1.8296,1.4948,0.8543
,,15.625,0.7113,0.6275,0.4167,7.2452,6.3917,4.2445
,,18.75,0.0623,0.0982,0.091,0.5288,0.8335,0.7724
,,21.875,0.3305,0.3377,0.3233,2.4046,2.457,2.3522
,,25,0.1629,0.1174,0.0575,1.0371,0.7474,0.3661
,,28.125,1.2311,0.9652,0.6826,6.9666,5.4619,3.8627
,,31.25,0.0575,0.194,0.0479,0.2928,0.988,0.244
,,34.375,0.3449,0.4622,0.3305,1.5969,2.14,1.5302
,,37.5,0.1461,0.2635,0.2012,0.6201,1.1183,0.8539
,,40.625,4.1578,3.1519,2.1603,16.2888,12.3481,8.4633
,,43.75,0,NaN,0.2491,0,NaN,0.9062
,,46.875,0.2826,NaN,0.2156,0.9595,NaN,0.732
,,50,0.2395,NaN,0.2179,0.7624,NaN,0.6936
,,53.125,2.8741,NaN,1.4562,8.6104,NaN,4.3626
,,56.25,0.0623,NaN,0.0982,0.1763,NaN,0.2778
,,59.375,0.2587,NaN,0.2898,0.6934,NaN,0.7768
,,62.5,0.2443,NaN,0.1126,0.6221,NaN,0.2867
,,65.625,1.0874,NaN,0.3353,2.6372,NaN,0.8132
,,68.75,0.1437,NaN,0.2539,0.3327,NaN,0.5878
,,71.875,0.1916,NaN,0.309,0.4243,NaN,0.6842
,,75,0.2275,NaN,0.0958,0.4828,NaN,0.2033
,,78.125,0.6059,NaN,0.1724,1.2343,NaN,0.3512
,,81.25,0.3545,1.1736,0.6251,0.6944,2.2989,1.2245
,,84.375,0.1341,0.5006,0.0575,0.253,0.9443,0.1085
,,87.5,0.194,0.1413,0.1772,0.3529,0.257,0.3223
,,90.625,0.4383,0.5964,0.5964,0.7697,1.0474,1.0474
,,93.75,1.5664,4.8859,2.9747,2.6592,8.2946,5.05
,,96.875,0.2299,0.2946,0.5533,0.3777,0.484,0.909
,,100,0.2012,0.2874,0.0982,0.3202,0.4574,0.1563
,,103.125,0.3521,0.4958,0.2874,0.5434,0.7652,0.4436
,,106.25,0.3329,0.752,0.5125,0.4987,1.1264,0.7677
,,109.375,0.2587,0.4862,1.0634,0.3764,0.7075,1.5474
,,112.5,0.2874,0.2275,0.2874,0.4066,0.3218,0.4066
,,115.625,0.1772,0.3329,0.17,0.2439,0.4582,0.234
,,118.75,0.3353,0.673,0.5078,0.4494,0.902,0.6806
,,121.875,0.4072,0.1102,0.867,0.5318,0.1439,1.1322
,,125,0.1365,0.0575,0.1509,0.1738,0.0732,0.1921
,,128.125,0.1964,0.3161,0.3425,0.244,0.3927,0.4254
,,131.25,0.5341,0.7305,NaN,0.6477,0.8858,NaN
,,134.375,2.8812,1.5783,NaN,3.4125,1.8694,NaN
,,137.5,0.273,0.3161,NaN,0.316,0.3659,NaN
,,140.625,0.2443,0.206,NaN,0.2765,0.2331,NaN
,,143.75,0.1581,0.2682,NaN,0.175,0.2969,NaN
,,146.875,0.9868,0.5509,NaN,1.0693,0.597,NaN
,,150,0.6131,0.2778,NaN,0.6505,0.2948,NaN
,,153.125,0.091,0.2299,NaN,0.0946,0.239,NaN
,,156.25,0.0695,0.388,NaN,0.0708,0.3952,NaN
,,159.375,0.4455,0.2874,NaN,0.4449,0.287,NaN
,,162.5,0.364,0.6994,NaN,0.3565,0.685,NaN
,,165.625,0.3161,0.1772,0,0.3038,0.1703,0
,,168.75,0.1245,0.3473,0.3473,0.1174,0.3276,0.3276
,,171.875,0.3018,0.4167,1.0371,0.2795,0.3859,0.9603
,,175,1.7244,1.3819,0.4862,1.5683,1.2568,0.4422
,,178.125,0.1868,0.3664,0.206,0.1669,0.3274,0.1841
,,181.25,0.1868,0.4119,0.1389,0.164,0.3617,0.122
,,184.375,0.6538,0.1006,0.3281,0.5644,0.0868,0.2832
,,187.5,2.3759,1.9352,0.3449,2.0167,1.6426,0.2928
,,190.625,0.467,0.855,0.3832,0.3899,0.7138,0.3199
,,193.75,0.1605,0.388,0.2347,0.1318,0.3187,0.1928
,,196.875,0.685,0.2635,0.3497,0.5538,0.213,0.2827
,,200,0.7257,0.5269,0.091,0.5775,0.4193,0.0724
,,203.125,0.1844,0.4191,0.1341,0.1445,0.3284,0.1051
,,206.25,0.3593,0.4383,0.1988,0.2773,0.3382,0.1534
,,209.375,0.0958,0.2515,0.3401,0.0728,0.1912,0.2585
,,212.5,0.364,0.3928,0.1964,0.2726,0.2942,0.1471
,,215.625,0.309,0.2395,0.0814,0.2281,0.1768,0.0601
,,218.75,1.1616,0.2802,0.3257,0.8451,0.2039,0.237
,,221.875,0.4024,0.2754,0.3042,0.2886,0.1975,0.2182
,,225,0.8622,0.388,0.0766,0.6099,0.2745,0.0542
,,228.125,3.3627,0.6179,0.9484,2.346,0.4311,0.6617
,,231.25,0.2156,0.0766,0.1365,0.1484,0.0527,0.0939
,,234.375,0.3066,0.091,0.1796,0.2082,0.0618,0.122
,,237.5,0.5604,0.1485,0.103,0.3755,0.0995,0.069
,,240.625,0.0982,0.0527,0.1724,0.065,0.0349,0.114
,,243.75,0.2826,0.079,0.1868,0.1845,0.0516,0.122
,,246.875,0.2778,0.1892,0.0671,0.1791,0.122,0.0433
,,250,0.4096,0.2251,0.2467,0.2608,0.1433,0.1571
,,253.125,0.2491,0.0886,0.1844,0.1566,0.0557,0.1159
,,256.25,0.4119,0.1389,0.3928,0.2558,0.0863,0.244
,,259.375,0.4646,0.0742,0.3664,0.2851,0.0455,0.2248
,,262.5,0.1892,0.0934,0.2946,0.1147,0.0566,0.1786
,,265.625,0.3712,0.115,0.3545,0.2224,0.0689,0.2124
,,268.75,0.9556,0.3617,0.7904,0.5659,0.2142,0.4681
,,271.875,0.4287,0.1916,0.2251,0.251,0.1122,0.1318
,,275,0.1006,0.103,0.1605,0.0582,0.0596,0.0929
,,278.125,0.1772,0.0479,0.1796,0.1014,0.0274,0.1028
,,281.25,0.2659,0.4886,0.3497,0.1505,0.2765,0.1979
,,284.375,0.1581,0.1437,0.3377,0.0885,0.0804,0.189
,,287.5,0.0599,0.1078,0.091,0.0332,0.0597,0.0504
,,290.625,0.103,0.0216,0.1413,0.0564,0.0118,0.0774
,,293.75,0.1461,0.3114,0.2371,0.0792,0.1687,0.1285
,,296.875,0.3138,0.1533,0.0479,0.1682,0.0822,0.0257
,,300,0.0695,0.0335,0.1198,0.0369,0.0178,0.0636
,,303.125,0.0479,0.2275,0.3018,0.0251,0.1194,0.1585
,,306.25,0.0551,0.1844,0.1174,0.0286,0.0958,0.061
,,309.375,0.182,0.2467,0.2802,0.0936,0.1269,0.1441
,,312.5,0.2299,0.1054,0.1389,0.1171,0.0537,0.0707
,,315.625,0.273,0.1629,0.1174,0.1377,0.0821,0.0592
,,318.75,0.17,0.3018,0.2515,0.0849,0.1507,0.1256
,,321.875,0.503,0.5892,0.9676,0.2487,0.2913,0.4784
,,325,0.0623,0.103,0.2203,0.0305,0.0504,0.1079
,,328.125,0.1509,0.103,0.1724,0.0732,0.05,0.0836
,,331.25,0.1102,0.1677,0.1868,0.0529,0.0806,0.0898
,,334.375,0.2826,0.1533,0.2084,0.1345,0.073,0.0992
,,337.5,0.2347,0.1006,0.2682,0.1107,0.0474,0.1265
,,340.625,0.2132,0.0503,0.1557,0.0996,0.0235,0.0727
,,343.75,0.0479,0.0647,0.1437,0.0222,0.03,0.0665
,,346.875,0.1796,0.1389,0.1509,0.0824,0.0637,0.0692
,,350,0.1341,0.091,0.0455,0.061,0.0414,0.0207
,,353.125,0.0335,0.194,0.1341,0.0151,0.0874,0.0604
,,356.25,0.273,0.3329,0.1796,0.122,0.1487,0.0802
,,359.375,0.3688,0.2539,0.1413,0.1633,0.1124,0.0626
,,362.5,0.7592,0.5054,0.467,0.3333,0.2219,0.205
,,365.625,0.2515,0.2347,0.1485,0.1095,0.1022,0.0646
,,368.75,0.0719,0.1221,0.0551,0.031,0.0527,0.0238
,,371.875,0.182,0.2754,0.0934,0.0779,0.1179,0.04
,,375,0.2467,0.2156,0.1269,0.1047,0.0915,0.0539
,,378.125,0.1533,0.0862,0.1892,0.0645,0.0363,0.0796
,,381.25,0.0958,0.1365,NaN,0.04,0.057,NaN
,,384.375,0.1102,0.1054,NaN,0.0456,0.0436,NaN
,,387.5,0.1389,0.2347,NaN,0.057,0.0964,NaN
,,390.625,0.0503,0.182,NaN,0.0205,0.0742,NaN
,,393.75,0.3425,0.3305,NaN,0.1384,0.1336,NaN
,,396.875,0.1269,0.0982,NaN,0.0509,0.0394,NaN
,,400,0.4335,0.2084,NaN,0.1725,0.0829,NaN
,,403.125,0.4455,0.388,NaN,0.1759,0.1532,NaN
,,406.25,0.0719,0.4479,NaN,0.0282,0.1755,NaN
,,409.375,0.1269,0.1772,NaN,0.0493,0.0689,NaN
,,412.5,0.2635,0.1317,NaN,0.1017,0.0508,NaN
,,415.625,0.6299,0.5557,NaN,0.2412,0.2128,NaN
,,418.75,0.1988,0.3329,0.103,0.0756,0.1265,0.0391
,,421.875,0.0695,0.1868,0.2587,0.0262,0.0705,0.0976
,,425,0.2251,0.2323,0.079,0.0843,0.087,0.0296
,,428.125,0.2443,0.182,0.079,0.0908,0.0677,0.0294
,,431.25,0.1174,0.1605,0.1988,0.0433,0.0592,0.0734
,,434.375,0.182,0.1796,0.206,0.0667,0.0658,0.0755
,,437.5,0.1605,0.2156,0.0647,0.0584,0.0784,0.0235
,,440.625,0.2874,0.2299,0.1174,0.1038,0.083,0.0424
,,443.75,0.3545,0.4143,0.1533,0.1271,0.1486,0.055
,,446.875,0.3593,0.2682,0.2922,0.128,0.0955,0.1041
,,450,0.1198,0.194,0.1557,0.0424,0.0686,0.0551
,,453.125,0.3401,0.0766,0.3569,0.1195,0.0269,0.1254
,,456.25,0.8502,0.4311,0.7065,0.2966,0.1504,0.2465
,,459.375,0.4072,0.2156,0.3688,0.1411,0.0747,0.1278
,,462.5,0.1102,0.1437,0.1964,0.0379,0.0494,0.0676
,,465.625,0.206,0.1724,0.2994,0.0704,0.0589,0.1023
,,468.75,0.0766,0.2132,0.0982,0.026,0.0724,0.0333
,,471.875,0.1724,0.1341,0.0192,0.0581,0.0452,0.0065
,,475,0.1365,0.3688,0.1006,0.0457,0.1236,0.0337
,,478.125,0.091,0.1485,0.1102,0.0303,0.0494,0.0367
,,481.25,0.091,0.1293,0.0814,0.0301,0.0428,0.0269
,,484.375,0.1365,0.273,0.1269,0.0449,0.0897,0.0417
,,487.5,0.1892,0.4072,0.0335,0.0618,0.1329,0.0109
,,490.625,0.0982,0.1389,0.1605,0.0319,0.0451,0.0521
,,493.75,0.2539,0.2587,0.0455,0.0818,0.0834,0.0147
,,496.875,0.5365,0.6227,0.2443,0.1718,0.1995,0.0783
,,500,0.0623,0.2419,0.1629,0.0198,0.077,0.0519
,,503.125,0.2156,0.3928,0.1221,0.0682,0.1243,0.0386
,,506.25,0.1605,0.3449,0.1054,0.0505,0.1084,0.0331
,,509.375,0.3736,0.2012,0.2611,0.1167,0.0629,0.0816
,,512.5,0.2922,0.1245,0.115,0.0907,0.0387,0.0357
,,515.625,0.2946,0.4167,0.0982,0.0909,0.1286,0.0303
,,518.75,0.1988,0.1605,0.0958,0.061,0.0492,0.0294
,,521.875,0.1868,0.1629,0.0431,0.057,0.0497,0.0131
,,525,0.1677,0.3688,0.0695,0.0508,0.1118,0.0211
,,528.125,0.1772,0.1485,0.1724,0.0534,0.0448,0.052
,,531.25,0.091,0.3329,0.0958,0.0273,0.0997,0.0287
,,534.375,0.2515,0.0503,0.1605,0.0749,0.015,0.0478
,,537.5,0.1653,0.0862,0.2227,0.0489,0.0255,0.0659
,,540.625,0.1964,0.3521,0.2275,0.0578,0.1037,0.067
,,543.75,0.1102,0.4934,0.2299,0.0323,0.1444,0.0673
,,546.875,0.1437,0.2754,0.2874,0.0418,0.0801,0.0836
,,550,0.1868,0.4742,0.2587,0.0541,0.1372,0.0749
,,553.125,0.1174,0.1844,0.2539,0.0338,0.0531,0.0731
,,556.25,0.1245,0.2108,0.0527,0.0356,0.0603,0.0151
,,559.375,0.1509,0.3688,0.1221,0.0429,0.1049,0.0347
,,562.5,0.2539,0.182,0.1198,0.0718,0.0515,0.0339
,,565.625,0.1341,0.364,0.1054,0.0377,0.1024,0.0297
,,568.75,0.0934,0.2802,0.2084,0.0261,0.0784,0.0583
,,571.875,0.1796,0.0671,0.1078,0.05,0.0187,0.03
,,575,0.1341,0.3784,0.17,0.0371,0.1047,0.0471
,,578.125,0.0886,0.3018,0.2706,0.0244,0.0831,0.0745
,,581.25,0.1102,0.6586,0.2323,0.0302,0.1803,0.0636
,,584.375,0.024,0.4359,0.1677,0.0065,0.1187,0.0457
,,587.5,0.0934,0.5101,0.3018,0.0253,0.1382,0.0818
,,590.625,0.2012,0.752,0.2132,0.0542,0.2026,0.0575
,,593.75,0.1293,0.2395,0.1629,0.0347,0.0642,0.0437
,,596.875,0.1365,0.3521,0.1006,0.0364,0.0939,0.0268
,,600,0.1245,0.2491,0.0503,0.033,0.0661,0.0133
,,603.125,0.091,0.2659,0.2299,0.024,0.0702,0.0607
,,606.25,0.1988,0.1509,0.1437,0.0522,0.0396,0.0377
,,609.375,0.309,0.1916,0.4311,0.0807,0.05,0.1126
,,612.5,0.0623,0.2659,0.0503,0.0162,0.0691,0.0131
,,615.625,0.1413,0.1413,0.1748,0.0365,0.0365,0.0452
,,618.75,0.1605,0.1293,0.2635,0.0413,0.0333,0.0678
,,621.875,0.2371,0.1581,0.2994,0.0607,0.0405,0.0766
,,625,0.0599,0.1796,0.1605,0.0153,0.0457,0.0409
,,628.125,0.103,0.1844,0.3066,0.0261,0.0467,0.0777
,,631.25,0.1964,0.2395,0.3257,0.0495,0.0604,0.0821
,,634.375,0.1126,0.3114,0.4862,0.0282,0.0781,0.122
,,637.5,0.1509,0.1006,0.3425,0.0377,0.0251,0.0855
,,640.625,0.1126,0.0263,0.2299,0.028,0.0065,0.0571
,,643.75,0.1868,0.1054,0.4048,0.0462,0.0261,0.1001
,,646.875,0.1078,0.0527,0.2515,0.0265,0.013,0.0619
,,650,0.1293,0.1054,0.2802,0.0317,0.0258,0.0686
,,653.125,0.1006,0.1772,0.2275,0.0245,0.0432,0.0554
,,656.25,0.0862,0.1389,0.1509,0.0209,0.0337,0.0366
,,659.375,0.2036,0.1269,0.2347,0.0491,0.0306,0.0567
,,662.5,0.0814,0.194,0.2156,0.0196,0.0466,0.0518
,,665.625,0.1174,0.0335,0.206,0.0281,0.008,0.0493
,,668.75,0.2012,0.0335,0.2587,0.0479,0.008,0.0616
,,671.875,0.0862,0.1485,0.1006,0.0204,0.0352,0.0238
,,675,0.0814,0.2084,0.0455,0.0192,0.0491,0.0107
,,678.125,0.1293,0.0527,0.1437,0.0303,0.0124,0.0337
,,681.25,0.0958,0.0982,0.1724,0.0224,0.0229,0.0403
,,684.375,0.3209,0.1389,0.2443,0.0746,0.0323,0.0568
,,687.5,0.0766,0.194,0.103,0.0177,0.0449,0.0238
,,690.625,0.1485,0.1557,0.182,0.0342,0.0359,0.0419
,,693.75,0.1006,0.0359,0.1892,0.0231,0.0082,0.0434
,,696.875,0.0814,0.1174,0.0527,0.0186,0.0268,0.012
,,700,0.0407,0.1341,0.1054,0.0093,0.0305,0.024
,,703.125,0.1341,0.103,0.0814,0.0304,0.0233,0.0184
,,706.25,0.1653,0.1653,0.182,0.0373,0.0373,0.041
,,709.375,0.0407,0.0479,0.0814,0.0091,0.0107,0.0183
,,712.5,0.2275,0.2922,0.1461,0.0508,0.0653,0.0326
,,715.625,0.1629,0.1198,0.1198,0.0362,0.0266,0.0266
,,718.75,0.1844,0.1413,0.2227,0.0408,0.0313,0.0493
,,721.875,0.1916,0.2659,0.1892,0.0422,0.0586,0.0417
,,725,0.2012,0.0982,0.1605,0.0442,0.0216,0.0352
,,728.125,0.1389,0.0958,0.0814,0.0304,0.0209,0.0178
,,731.25,0.0192,0.0575,0.0335,0.0042,0.0125,0.0073
,,734.375,0.0599,0.0958,0.1054,0.013,0.0208,0.0228
,,737.5,0.1293,0.2395,0.1317,0.0279,0.0517,0.0284
,,740.625,0.1317,0.1221,0.1413,0.0283,0.0262,0.0304
,,743.75,0.0647,0.1509,0.0695,0.0138,0.0323,0.0149
,,746.875,0.0982,0.0862,0.0551,0.0209,0.0184,0.0117
,,750,0.1054,0.1293,0.0695,0.0224,0.0274,0.0147
,,753.125,0.0575,0.0695,0.1198,0.0122,0.0147,0.0253
,,756.25,0.0671,0.0623,0.0647,0.0141,0.0131,0.0136
,,759.375,0.0192,0.0383,0.0695,0.004,0.008,0.0146
,,762.5,0.0263,0.0982,0.0359,0.0055,0.0205,0.0075
,,765.625,0.194,0.115,0.1198,0.0403,0.0239,0.0249
,,768.75,0.0647,0.0479,0.0144,0.0134,0.0099,0.003
,,771.875,0.0479,0.1557,0.0335,0.0099,0.0321,0.0069
,,775,0.1126,0.0886,0.0862,0.0231,0.0182,0.0177
,,778.125,0.0383,0.0144,0.0359,0.0078,0.0029,0.0073
,,781.25,0.1221,0.0934,0.0263,0.0249,0.019,0.0054
,,784.375,0.079,0.079,0.0359,0.016,0.016,0.0073
,,787.5,0.0647,0.0359,0.0431,0.0131,0.0073,0.0087
,,790.625,0.1054,0.115,0.0958,0.0212,0.0231,0.0193
,,793.75,0.0862,0.1006,0.0671,0.0173,0.0202,0.0135
,,796.875,0.1796,0.1102,0.0431,0.0359,0.022,0.0086
,,800,0.0407,0.1245,0.079,0.0081,0.0248,0.0157
,,803.125,0.0742,0.1461,0.0766,0.0147,0.029,0.0152
,,806.25,0.0383,0.0862,0.0431,0.0076,0.017,0.0085
,,809.375,0.0527,0.0072,0.0455,0.0104,0.0014,0.0089
,,812.5,0.0431,0.0647,0.0144,0.0084,0.0127,0.0028
,,815.625,0.0695,0.0934,0.1054,0.0136,0.0182,0.0206
,,818.75,0.0934,0.0263,0.0623,0.0182,0.0051,0.0121
,,821.875,0.0862,0.0886,0.024,0.0167,0.0172,0.0046
,,825,0.0168,0.0862,0.024,0.0032,0.0166,0.0046
,,828.125,0.0862,0.1102,0.0575,0.0166,0.0212,0.0111
,,831.25,0.0886,0.0168,0.0431,0.017,0.0032,0.0083
,,834.375,0.1078,0.0144,0.0072,0.0206,0.0027,0.0014
,,837.5,0.0359,0.0479,0.0431,0.0068,0.0091,0.0082
,,840.625,0.0982,0.1605,0.0623,0.0186,0.0304,0.0118
,,843.75,0.0575,0.0527,0.0527,0.0108,0.0099,0.0099
,,846.875,0.0168,0.0695,0.0623,0.0032,0.0131,0.0117
,,850,0.0144,0.0862,0.0934,0.0027,0.0161,0.0175
,,853.125,0.0359,0.0719,0.0551,0.0067,0.0134,0.0103
,,856.25,0.0982,0.0671,0.0623,0.0183,0.0125,0.0116
,,859.375,0.0263,0.1269,0.0263,0.0049,0.0235,0.0049
,,862.5,0,0.0335,0.0144,0,0.0062,0.0027
,,865.625,0.1605,0.1509,0.1006,0.0295,0.0277,0.0185
,,868.75,0.0838,0.0551,0.0862,0.0154,0.0101,0.0158
,,871.875,0.0479,0.0719,0.0766,0.0087,0.0131,0.014
,,875,0.012,0.0814,0.0192,0.0022,0.0148,0.0035
,,878.125,0.0742,0.1054,0.0527,0.0134,0.0191,0.0096
,,881.25,0.1102,0.0431,0.0144,0.0199,0.0078,0.0026
,,884.375,0.0719,0.1126,0.0719,0.0129,0.0203,0.0129
,,887.5,0.0503,0.0958,0.0072,0.009,0.0172,0.0013
,,890.625,0.0599,0.1102,0.0766,0.0107,0.0197,0.0137
,,893.75,0.079,0.1198,0.0647,0.0141,0.0213,0.0115
,,896.875,0.0503,0.1293,0.0335,0.0089,0.0229,0.0059
,,900,0.1581,0.0383,0.103,0.028,0.0068,0.0182
,,903.125,0.0862,0.0671,0.0671,0.0152,0.0118,0.0118
,,906.25,0.115,0.0527,0.0647,0.0202,0.0093,0.0114
,,909.375,0.0359,0.0623,0.1317,0.0063,0.0109,0.023
,,912.5,0.0599,0.0719,0.1102,0.0104,0.0125,0.0192
,,915.625,0.103,0.1988,0.0623,0.0179,0.0346,0.0108
,,918.75,0.115,0.0479,0.0671,0.0199,0.0083,0.0116
,,921.875,0.1102,0.0479,0.0383,0.019,0.0083,0.0066
,,925,0.1221,0.1892,0.0623,0.021,0.0326,0.0107
,,928.125,NaN,0.1198,0.091,NaN,0.0205,0.0156
,,931.25,NaN,0.1485,0.0144,NaN,0.0254,0.0025
,,934.375,NaN,0.1006,0.0647,NaN,0.0171,0.011
,,937.5,NaN,0.0599,0.0431,NaN,0.0102,0.0073
,,940.625,NaN,0.1509,0.091,NaN,0.0255,0.0154
,,943.75,NaN,NaN,0.2036,NaN,NaN,0.0343
,,946.875,NaN,NaN,0.1102,NaN,NaN,0.0185
,,950,NaN,NaN,0.0287,NaN,NaN,0.0048
,,953.125,NaN,NaN,0.115,NaN,NaN,0.0192
,,956.25,NaN,NaN,0.0551,NaN,NaN,0.0092
,,959.375,NaN,NaN,0.1054,NaN,NaN,0.0175
,,962.5,NaN,NaN,0.1772,NaN,NaN,0.0293
,,965.625,0.0719,NaN,0.1389,0.0119,NaN,0.0229
,,968.75,0.2371,NaN,0.1413,0.039,NaN,0.0232
,,971.875,0.1365,NaN,0.1748,0.0224,NaN,0.0286
,,975,0.1317,NaN,0.1221,0.0215,NaN,0.0199
,,978.125,0.115,0,0.1413,0.0187,0,0.023
,,981.25,0.0335,0.0503,0.0671,0.0054,0.0082,0.0109
,,984.375,0.1653,0.2036,0.1317,0.0267,0.0329,0.0213
,,987.5,0.1413,0.2587,0.0695,0.0228,0.0417,0.0112
,,990.625,0.2108,0.388,0.1485,0.0339,0.0623,0.0239
,,993.75,0.1796,0.4048,0.1245,0.0288,0.0648,0.0199
,,996.875,0.2587,0.5676,0.2275,0.0413,0.0906,0.0363
,,1000,0.0383,0.1198,0.0623,0.0061,0.0191,0.0099
,,1003.125,0.1724,0.1341,0.079,0.0274,0.0213,0.0125
,,1006.25,0.1581,0.3712,0.0814,0.025,0.0587,0.0129
,,1009.375,0.0862,0.3521,0.0958,0.0136,0.0555,0.0151
,,1012.5,0.1293,0.2898,0.1054,0.0203,0.0456,0.0166
,,1015.625,0.1724,0.5964,0.1653,0.027,0.0935,0.0259
,,1018.75,0.1772,0.1269,0.1461,0.0277,0.0198,0.0228
,,1021.875,0.1988,0.4718,0.1174,0.031,0.0735,0.0183
,,1025,0.0335,0.2443,0.0287,0.0052,0.0379,0.0045
,,1028.125,0.1844,0.3114,0.1629,0.0285,0.0482,0.0252
,,1031.25,0.0623,0.1078,0.0551,0.0096,0.0166,0.0085
,,1034.375,0.1006,0.2395,0.0216,0.0155,0.0369,0.0033
,,1037.5,0.4455,0.9748,0.2539,0.0683,0.1495,0.0389
,,1040.625,0.2227,0.7018,0.1221,0.0341,0.1073,0.0187
,,1043.75,0.1198,0.309,0.0623,0.0183,0.0471,0.0095
,,1046.875,0.2132,0.388,0.1724,0.0324,0.059,0.0262
,,1050,0.1581,0.5533,0.1557,0.024,0.0839,0.0236
,,1053.125,0.2635,0.4383,0.1605,0.0398,0.0662,0.0243
,,1056.25,0.1293,0.5916,0,0.0195,0.0891,0
,,1059.375,0.3018,0.9221,0.0862,0.0453,0.1385,0.013
,,1062.5,0.3138,0.4551,0.1772,0.047,0.0682,0.0265
,,1065.625,0.1102,0.1653,0.1365,0.0165,0.0247,0.0204
,,1068.75,0.2036,0.4599,0.103,0.0303,0.0685,0.0153
,,1071.875,0.0551,0.1677,0.0527,0.0082,0.0249,0.0078
,,1075,0.0695,0.2347,0.1557,0.0103,0.0347,0.0231
,,1078.125,0.1581,0.4838,0.1365,0.0233,0.0714,0.0202
,,1081.25,0.1293,0.2132,0.0335,0.019,0.0314,0.0049
,,1084.375,0.1629,0.3449,0.0599,0.0239,0.0506,0.0088
,,1087.5,0.2539,0.3401,0.1341,0.0372,0.0498,0.0196
,,1090.625,0.0982,0.4503,0.0623,0.0143,0.0657,0.0091
,,1093.75,0.2108,0.2156,0.1413,0.0307,0.0314,0.0206
,,1096.875,0.0958,0.0263,0.1413,0.0139,0.0038,0.0205
,,1100,0.103,0.3593,0.0359,0.0149,0.052,0.0052
,,1103.125,0.0647,0.1892,0.1078,0.0093,0.0273,0.0156
,,1106.25,0.1509,0.2179,0.0407,0.0217,0.0313,0.0059
,,1109.375,0.1581,0.2347,0.0671,0.0227,0.0337,0.0096
,,1112.5,0.1844,0.3329,0.012,0.0264,0.0476,0.0017
,,1115.625,0.2347,0.273,0.1006,0.0335,0.0389,0.0144
,,1118.75,0.0287,0.1413,0.0742,0.0041,0.0201,0.0106
,,1121.875,0.0479,0.0838,0.0575,0.0068,0.0119,0.0082
,,1125,0.1605,0.2443,0.0766,0.0227,0.0346,0.0108
,,1128.125,0.1174,0.1126,0.0287,0.0166,0.0159,0.004
,,1131.25,0.115,0.206,0.1221,0.0162,0.029,0.0172
,,1134.375,0.2227,0.3281,0.1198,0.0312,0.046,0.0168
,,1137.5,0.1365,0.2275,0.0623,0.0191,0.0318,0.0087
,,1140.625,0.0719,0.2203,0.0982,0.01,0.0307,0.0137
,,1143.75,0.103,0.2994,0.1437,0.0143,0.0417,0.02
,,1146.875,0.0431,0.1413,0.0862,0.006,0.0196,0.012
,,1150,0.0407,0.0814,0.0838,0.0056,0.0113,0.0116
,,1153.125,0.0719,0.091,0.0814,0.0099,0.0126,0.0112
,,1156.25,0.1269,0.1317,0.0719,0.0175,0.0181,0.0099
,,1159.375,0.1102,0.1102,0.0719,0.0151,0.0151,0.0099
